{u'Name': u'NAD to DZD', u'Bid': u'7.4358', u'Ask': u'7.5755', u'Rate': u'7.5053', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NADDZD'}
{u'Name': u'TWD to DOP', u'Bid': u'1.4204', u'Ask': u'1.4411', u'Rate': u'1.4307', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'TWDDOP'}
{u'Name': u'MDL to DZD', u'Bid': u'5.6369', u'Ask': u'5.7304', u'Rate': u'5.6835', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLDZD'}
{u'Name': u'MDL to NAD', u'Bid': u'0.7513', u'Ask': u'0.7631', u'Rate': u'0.7572', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLNAD'}
{u'Name': u'MDL to GHS', u'Bid': u'0.2146', u'Ask': u'0.2167', u'Rate': u'0.2157', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLGHS'}
{u'Name': u'MDL to EGP', u'Bid': u'0.4786', u'Ask': u'0.4845', u'Rate': u'0.4815', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLEGP'}
{u'Name': u'MDL to BGN', u'Bid': u'0.1049', u'Ask': u'0.1062', u'Rate': u'0.1056', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBGN'}
{u'Name': u'MDL to PAB', u'Bid': u'0.0671', u'Ask': u'0.0676', u'Rate': u'0.0673', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLPAB'}
{u'Name': u'MDL to BOB', u'Bid': u'0.4604', u'Ask': u'0.4703', u'Rate': u'0.4653', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBOB'}
{u'Name': u'MDL to DKK', u'Bid': u'0.4031', u'Ask': u'0.4062', u'Rate': u'0.4047', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLDKK'}
{u'Name': u'MDL to BWP', u'Bid': u'0.6199', u'Ask': u'0.6248', u'Rate': u'0.6224', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBWP'}
{u'Name': u'MDL to LBP', u'Bid': u'101.4765', u'Ask': u'102.2973', u'Rate': u'101.8855', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLLBP'}
{u'Name': u'MDL to TZS', u'Bid': u'114.1946', u'Ask': u'115.6419', u'Rate': u'114.9158', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLTZS'}
{u'Name': u'MDL to VND', u'Bid': u'1423.8254', u'Ask': u'1440.2026', u'Rate': u'1431.9865', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLVND'}
{u'Name': u'MDL to AOA', u'Bid': u'6.6785', u'Ask': u'6.7568', u'Rate': u'6.7175', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLAOA'}
{u'Name': u'MDL to KHR', u'Bid': u'272.7517', u'Ask': u'275.2703', u'Rate': u'274.0067', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLKHR'}
{u'Name': u'MDL to MYR', u'Bid': u'0.2246', u'Ask': u'0.2263', u'Rate': u'0.2254', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLMYR'}
{u'Name': u'MDL to KYD', u'Bid': u'0.055', u'Ask': u'0.0554', u'Rate': u'0.0552', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLKYD'}
{u'Name': u'MDL to LYD', u'Bid': u'0.0807', u'Ask': u'0.0819', u'Rate': u'0.0813', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLLYD'}
{u'Name': u'MDL to UAH', u'Bid': u'0.9366', u'Ask': u'0.9436', u'Rate': u'0.9401', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLUAH'}
{u'Name': u'MDL to JOD', u'Bid': u'0.0476', u'Ask': u'0.048', u'Rate': u'0.0478', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLJOD'}
{u'Name': u'MDL to AWG', u'Bid': u'0.1198', u'Ask': u'0.1213', u'Rate': u'0.1205', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLAWG'}
{u'Name': u'MDL to SAR', u'Bid': u'0.2518', u'Ask': u'0.2535', u'Rate': u'0.2526', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLSAR'}
{u'Name': u'MDL to EUR', u'Bid': u'0.0542', u'Ask': u'0.0546', u'Rate': u'0.0544', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLEUR'}
{u'Name': u'MDL to HKD', u'Bid': u'0.5203', u'Ask': u'0.5239', u'Rate': u'0.5221', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLHKD'}
{u'Name': u'MDL to CHF', u'Bid': u'0.0653', u'Ask': u'0.0658', u'Rate': u'0.0655', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLCHF'}
{u'Name': u'MDL to GIP', u'Bid': u'0.0421', u'Ask': u'0.043', u'Rate': u'0.0425', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLGIP'}
{u'Name': u'MDL to BYR', u'Bid': u'719.4631', u'Ask': u'727.7027', u'Rate': u'723.569', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBYR'}
{u'Name': u'MDL to ALL', u'Bid': u'7.5282', u'Ask': u'7.6142', u'Rate': u'7.571', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLALL'}
{u'Name': u'MDL to MRO', u'Bid': u'19.4631', u'Ask': u'19.6622', u'Rate': u'19.5623', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMRO'}
{u'Name': u'MDL to HRK', u'Bid': u'0.4154', u'Ask': u'0.4185', u'Rate': u'0.4169', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLHRK'}
{u'Name': u'MDL to DJF', u'Bid': u'12.1812', u'Ask': u'12.3311', u'Rate': u'12.2559', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLDJF'}
{u'Name': u'MDL to SZL', u'Bid': u'0.7471', u'Ask': u'0.7528', u'Rate': u'0.7499', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLSZL'}
{u'Name': u'MDL to THB', u'Bid': u'2.2054', u'Ask': u'2.223', u'Rate': u'2.2141', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLTHB'}
{u'Name': u'MDL to XAF', u'Bid': u'35.5548', u'Ask': u'35.8037', u'Rate': u'35.6788', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLXAF'}
{u'Name': u'MDL to BND', u'Bid': u'0.0869', u'Ask': u'0.0875', u'Rate': u'0.0872', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBND'}
{u'Name': u'MDL to ISK', u'Bid': u'8.2698', u'Ask': u'8.3324', u'Rate': u'8.301', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLISK'}
{u'Name': u'MDL to UYU', u'Bid': u'1.6336', u'Ask': u'1.6514', u'Rate': u'1.6424', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLUYU'}
{u'Name': u'MDL to NIO', u'Bid': u'1.7752', u'Ask': u'1.7878', u'Rate': u'1.7815', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLNIO'}
{u'Name': u'MDL to LAK', u'Bid': u'540.4362', u'Ask': u'544.7635', u'Rate': u'542.5926', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLLAK'}
{u'Name': u'MDL to SYP', u'Bid': u'11.2013', u'Ask': u'11.3041', u'Rate': u'11.2525', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLSYP'}
{u'Name': u'MDL to MAD', u'Bid': u'0.5971', u'Ask': u'0.6038', u'Rate': u'0.6005', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLMAD'}
{u'Name': u'MDL to MZN', u'Bid': u'2.0671', u'Ask': u'2.0878', u'Rate': u'2.0774', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMZN'}
{u'Name': u'MDL to PHP', u'Bid': u'3.0195', u'Ask': u'3.0466', u'Rate': u'3.033', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLPHP'}
{u'Name': u'MDL to ZAR', u'Bid': u'0.7555', u'Ask': u'0.7616', u'Rate': u'0.7585', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLZAR'}
{u'Name': u'MDL to NPR', u'Bid': u'6.6879', u'Ask': u'6.8007', u'Rate': u'6.7441', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLNPR'}
{u'Name': u'MDL to ZWL', u'Bid': u'21.4181', u'Ask': u'21.9986', u'Rate': u'21.7074', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLZWL'}
{u'Name': u'MDL to NGN', u'Bid': u'11.4128', u'Ask': u'11.4966', u'Rate': u'11.4545', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLNGN'}
{u'Name': u'MDL to CRC', u'Bid': u'36.2953', u'Ask': u'36.5473', u'Rate': u'36.4209', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLCRC'}
{u'Name': u'MDL to AED', u'Bid': u'0.2465', u'Ask': u'0.2482', u'Rate': u'0.2473', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLAED'}
{u'Name': u'MDLEEK=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'N/A', u'Date': u'N/A', u'id': u'MDLEEK'}
{u'Name': u'MDL to MWK', u'Bid': u'31.3658', u'Ask': u'32.9291', u'Rate': u'32.1448', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMWK'}
{u'Name': u'MDL to LKR', u'Bid': u'8.7785', u'Ask': u'8.848', u'Rate': u'8.8131', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLLKR'}
{u'Name': u'MDL to PKR', u'Bid': u'6.8456', u'Ask': u'6.9595', u'Rate': u'6.9024', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLPKR'}
{u'Name': u'MDL to HUF', u'Bid': u'16.7879', u'Ask': u'16.9331', u'Rate': u'16.8603', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLHUF'}
{u'Name': u'MDL to BMD', u'Bid': u'0.0671', u'Ask': u'0.0676', u'Rate': u'0.0673', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBMD'}
{u'Name': u'MDL to LSL', u'Bid': u'0.7544', u'Ask': u'0.7601', u'Rate': u'0.7572', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLLSL'}
{u'Name': u'MDL to MNT', u'Bid': u'125.2349', u'Ask': u'126.1486', u'Rate': u'125.6902', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMNT'}
{u'Name': u'MDL to AMD', u'Bid': u'27.7477', u'Ask': u'28.0027', u'Rate': u'27.8747', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLAMD'}
{u'Name': u'MDL to UGX', u'Bid': u'180.5369', u'Ask': u'182.4324', u'Rate': u'181.4815', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLUGX'}
{u'Name': u'MDL to QAR', u'Bid': u'0.2444', u'Ask': u'0.246', u'Rate': u'0.2452', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLQAR'}
{u'Name': u'MDL to XDR', u'Bid': u'0.0458', u'Ask': u'0.0461', u'Rate': u'0.046', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLXDR'}
{u'Name': u'MDL to JMD', u'Bid': u'7.5181', u'Ask': u'7.6365', u'Rate': u'7.5771', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLJMD'}
{u'Name': u'MDL to GEL', u'Bid': u'0.1172', u'Ask': u'0.1188', u'Rate': u'0.118', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLGEL'}
{u'Name': u'MDL to SHP', u'Bid': u'0.0421', u'Ask': u'0.043', u'Rate': u'0.0425', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLSHP'}
{u'Name': u'MDL to AFN', u'Bid': u'3.8409', u'Ask': u'3.8736', u'Rate': u'3.8572', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLAFN'}
{u'Name': u'MDL to SBD', u'Bid': u'0.4994', u'Ask': u'0.5065', u'Rate': u'0.5029', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLSBD'}
{u'Name': u'MDL to KPW', u'Bid': u'60.4027', u'Ask': u'60.8108', u'Rate': u'60.6061', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLKPW'}
{u'Name': u'MDL to TRY', u'Bid': u'0.1521', u'Ask': u'0.1532', u'Rate': u'0.1527', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLTRY'}
{u'Name': u'MDL to BDT', u'Bid': u'5.1564', u'Ask': u'5.2588', u'Rate': u'5.2074', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBDT'}
{u'Name': u'MDL to YER', u'Bid': u'14.4215', u'Ask': u'14.5223', u'Rate': u'14.4717', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLYER'}
{u'Name': u'MDL to HTG', u'Bid': u'3.0764', u'Ask': u'3.0972', u'Rate': u'3.0867', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLHTG'}
{u'Name': u'MDL to XOF', u'Bid': u'35.2047', u'Ask': u'35.4493', u'Rate': u'35.3266', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLXOF'}
{u'Name': u'MDL to MGA', u'Bid': u'182.5503', u'Ask': u'184.4595', u'Rate': u'183.5017', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMGA'}
{u'Name': u'MDL to ANG', u'Bid': u'0.1201', u'Ask': u'0.1209', u'Rate': u'0.1205', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLANG'}
{u'Name': u'MDL to LRD', u'Bid': u'5.6678', u'Ask': u'5.7128', u'Rate': u'5.6902', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLLRD'}
{u'Name': u'MDL to RWF', u'Bid': u'45.9732', u'Ask': u'47.027', u'Rate': u'46.4983', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLRWF'}
{u'Name': u'MDL to NOK', u'Bid': u'0.4607', u'Ask': u'0.4641', u'Rate': u'0.4624', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLNOK'}
{u'Name': u'MDL to MOP', u'Bid': u'0.5359', u'Ask': u'0.5396', u'Rate': u'0.5378', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMOP'}
{u'Name': u'MDL to INR', u'Bid': u'4.1242', u'Ask': u'4.1534', u'Rate': u'4.1387', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLINR'}
{u'Name': u'MDL to MXN', u'Bid': u'0.9158', u'Ask': u'0.9225', u'Rate': u'0.9191', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLMXN'}
{u'Name': u'MDL to CZK', u'Bid': u'1.5049', u'Ask': u'1.5169', u'Rate': u'1.5109', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'MDLCZK'}
{u'Name': u'MDL to TJS', u'Bid': u'0.3386', u'Ask': u'0.3415', u'Rate': u'0.34', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLTJS'}
{u'Name': u'MDL to BTC', u'Bid': u'0.0002', u'Ask': u'0.0002', u'Rate': u'0.0002', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLBTC'}
{u'Name': u'MDL to BTN', u'Bid': u'4.1232', u'Ask': u'4.1517', u'Rate': u'4.1374', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBTN'}
{u'Name': u'MDL to COP', u'Bid': u'140.5369', u'Ask': u'142.1622', u'Rate': u'141.3468', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLCOP'}
{u'Name': u'MDL to TMT', u'Bid': u'0.1909', u'Ask': u'0.1929', u'Rate': u'0.1919', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLTMT'}
{u'Name': u'MDL to MUR', u'Bid': u'2.1309', u'Ask': u'2.152', u'Rate': u'2.1414', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLMUR'}
{u'Name': u'MDL to IDR', u'Bid': u'814.4295', u'Ask': u'820.6081', u'Rate': u'817.5084', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLIDR'}
{u'Name': u'MDL to HNL', u'Bid': u'1.4299', u'Ask': u'1.4395', u'Rate': u'1.4347', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLHNL'}
{u'Name': u'MDL to XPF', u'Bid': u'6.4195', u'Ask': u'6.5304', u'Rate': u'6.4747', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLXPF'}
{u'Name': u'MDL to FJD', u'Bid': u'0.1315', u'Ask': u'0.1331', u'Rate': u'0.1323', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLFJD'}
{u'Name': u'MDL to ETB', u'Bid': u'1.3397', u'Ask': u'1.3622', u'Rate': u'1.3509', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLETB'}
{u'Name': u'MDL to PEN', u'Bid': u'0.1964', u'Ask': u'0.1984', u'Rate': u'0.1974', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLPEN'}
{u'Name': u'MDL to BZD', u'Bid': u'0.1329', u'Ask': u'0.1358', u'Rate': u'0.1343', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLBZD'}
{u'Name': u'MDL to ILS', u'Bid': u'0.2554', u'Ask': u'0.2576', u'Rate': u'0.2565', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLILS'}
{u'Name': u'MDL to DOP', u'Bid': u'2.9195', u'Ask': u'2.9811', u'Rate': u'2.9502', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'MDLDOP'}
{u'Name': u'MDL to TWD', u'Bid': u'2.0548', u'Ask': u'2.0693', u'Rate': u'2.062', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'MDLTWD'}
{u'Name': u'BSD to DZD', u'Bid': u'83.99', u'Ask': u'84.81', u'Rate': u'84.40', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDDZD'}
{u'Name': u'BSD to NAD', u'Bid': u'11.194', u'Ask': u'11.294', u'Rate': u'11.244', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDNAD'}
{u'Name': u'BSD to GHS', u'Bid': u'3.1975', u'Ask': u'3.2075', u'Rate': u'3.2025', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDGHS'}
{u'Name': u'BSD to EGP', u'Bid': u'7.1307', u'Ask': u'7.1712', u'Rate': u'7.1509', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'BSDEGP'}
{u'Name': u'BSD to BGN', u'Bid': u'1.5625', u'Ask': u'1.5725', u'Rate': u'1.5675', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDBGN'}
{u'Name': u'BSD to PAB', u'Bid': u'1.00', u'Ask': u'1.00', u'Rate': u'1.00', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDPAB'}
{u'Name': u'BSD to BOB', u'Bid': u'6.86', u'Ask': u'6.96', u'Rate': u'6.91', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDBOB'}
{u'Name': u'BSD to DKK', u'Bid': u'6.0066', u'Ask': u'6.0116', u'Rate': u'6.0091', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDDKK'}
{u'Name': u'BSD to BWP', u'Bid': u'9.2371', u'Ask': u'9.2471', u'Rate': u'9.2421', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDBWP'}
{u'Name': u'BSD to LBP', u'Bid': u'1512.00', u'Ask': u'1514.00', u'Rate': u'1513.00', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDLBP'}
{u'Name': u'BSD to TZS', u'Bid': u'1701.50', u'Ask': u'1711.50', u'Rate': u'1706.50', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDTZS'}
{u'Name': u'BSD to VND', u'Bid': u'21215.00', u'Ask': u'21315.00', u'Rate': u'21265.00', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDVND'}
{u'Name': u'BSD to AOA', u'Bid': u'99.51', u'Ask': u'100.00', u'Rate': u'99.755', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDAOA'}
{u'Name': u'BSD to KHR', u'Bid': u'4064.00', u'Ask': u'4074.00', u'Rate': u'4069.00', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDKHR'}
{u'Name': u'BSD to MYR', u'Bid': u'3.347', u'Ask': u'3.3487', u'Rate': u'3.3479', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDMYR'}
{u'Name': u'BSD to KYD', u'Bid': u'0.82', u'Ask': u'0.82', u'Rate': u'0.82', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDKYD'}
{u'Name': u'BSD to LYD', u'Bid': u'1.202', u'Ask': u'1.212', u'Rate': u'1.207', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDLYD'}
{u'Name': u'BSD to UAH', u'Bid': u'13.955', u'Ask': u'13.965', u'Rate': u'13.96', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDUAH'}
{u'Name': u'BSD to JOD', u'Bid': u'0.7092', u'Ask': u'0.7103', u'Rate': u'0.7097', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDJOD'}
{u'Name': u'BSD to AWG', u'Bid': u'1.785', u'Ask': u'1.795', u'Rate': u'1.79', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDAWG'}
{u'Name': u'BSD to SAR', u'Bid': u'3.7513', u'Ask': u'3.7523', u'Rate': u'3.7518', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDSAR'}
{u'Name': u'BSD to EUR', u'Bid': u'0.808', u'Ask': u'0.808', u'Rate': u'0.808', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDEUR'}
{u'Name': u'BSD to HKD', u'Bid': u'7.7531', u'Ask': u'7.7532', u'Rate': u'7.7531', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDHKD'}
{u'Name': u'BSD to CHF', u'Bid': u'0.973', u'Ask': u'0.9732', u'Rate': u'0.9731', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDCHF'}
{u'Name': u'BSD to GIP', u'Bid': u'0.6266', u'Ask': u'0.6366', u'Rate': u'0.6316', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'BSDGIP'}
{u'Name': u'BSD to BYR', u'Bid': u'10720.00', u'Ask': u'10770.00', u'Rate': u'10745.00', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDBYR'}
{u'Name': u'BSD to ALL', u'Bid': u'112.17', u'Ask': u'112.69', u'Rate': u'112.43', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDALL'}
{u'Name': u'BSD to MRO', u'Bid': u'290.00', u'Ask': u'291.00', u'Rate': u'290.50', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDMRO'}
{u'Name': u'BSD to HRK', u'Bid': u'6.1892', u'Ask': u'6.1934', u'Rate': u'6.1913', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'BSDHRK'}
{u'Name': u'BSD to DJF', u'Bid': u'181.50', u'Ask': u'182.50', u'Rate': u'182.00', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDDJF'}
{u'Name': u'BSD to SZL', u'Bid': u'11.1312', u'Ask': u'11.1412', u'Rate': u'11.1362', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDSZL'}
{u'Name': u'BSD to THB', u'Bid': u'32.86', u'Ask': u'32.90', u'Rate': u'32.88', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDTHB'}
{u'Name': u'BSD to XAF', u'Bid': u'529.7666', u'Ask': u'529.895', u'Rate': u'529.8308', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDXAF'}
{u'Name': u'BSD to BND', u'Bid': u'1.2947', u'Ask': u'1.2953', u'Rate': u'1.295', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDBND'}
{u'Name': u'BSD to ISK', u'Bid': u'123.22', u'Ask': u'123.32', u'Rate': u'123.27', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDISK'}
{u'Name': u'BSD to UYU', u'Bid': u'24.34', u'Ask': u'24.44', u'Rate': u'24.39', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDUYU'}
{u'Name': u'BSD to NIO', u'Bid': u'26.45', u'Ask': u'26.46', u'Rate': u'26.455', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDNIO'}
{u'Name': u'BSD to LAK', u'Bid': u'8052.50', u'Ask': u'8062.50', u'Rate': u'8057.50', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDLAK'}
{u'Name': u'BSD to SYP', u'Bid': u'166.90', u'Ask': u'167.30', u'Rate': u'167.10', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDSYP'}
{u'Name': u'BSD to MAD', u'Bid': u'8.8968', u'Ask': u'8.9368', u'Rate': u'8.9168', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDMAD'}
{u'Name': u'BSD to MZN', u'Bid': u'30.80', u'Ask': u'30.90', u'Rate': u'30.85', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDMZN'}
{u'Name': u'BSD to PHP', u'Bid': u'44.99', u'Ask': u'45.09', u'Rate': u'45.04', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'BSDPHP'}
{u'Name': u'BSD to ZAR', u'Bid': u'11.2566', u'Ask': u'11.2716', u'Rate': u'11.2641', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'BSDZAR'}
{u'Name': u'BSD to NPR', u'Bid': u'99.65', u'Ask': u'100.65', u'Rate': u'100.15', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDNPR'}
{u'Name': u'BSD to ZWL', u'Bid': u'319.13', u'Ask': u'325.58', u'Rate': u'322.355', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDZWL'}
{u'Name': u'BSD to NGN', u'Bid': u'170.05', u'Ask': u'170.15', u'Rate': u'170.10', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDNGN'}
{u'Name': u'BSD to CRC', u'Bid': u'540.80', u'Ask': u'540.90', u'Rate': u'540.85', u'Time': u'8:43pm', u'Date': u'11/7/2014', u'id': u'BSDCRC'}
